ts,date,underlying,side,strike,expiry,dte,grade,comparable_score,opportunity_score,threshold,eligible,decision,direction,trade_quality,market_hostility,iv_crush,convexity,execution,confidence,regime_fit,premium_elasticity,expected_move,required_move,exp_req_ratio,bid,ask,mid,spread_pct,reasons
2026-08-13T12:33:55.551719+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,53.34,53.34,80.0,False,NO_EXCELLENT_CANDIDATE,-0.8,11.0,19.2,24.0,76.8,100.0,74.7,95.0,0.7,169.9,127.4,1.33,162.95,163.4,163.18,0.28,
2026-08-13T12:33:55.551719+05:30,2026-08-13,NIFTY,CE,24450.0,2026-08-18,5,Reject,50.24,50.24,80.0,False,CONTRACT_INVALID,-0.8,11.0,19.2,24.0,62.3,100.0,74.7,95.0,0.3,169.9,127.4,1.33,104.3,104.55,104.42,0.24,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T12:33:55.551719+05:30,2026-08-13,MIDCPNIFTY,PE,15000.0,2026-08-25,12,Reject,44.62,44.62,80.0,False,CONTRACT_INVALID,0.3,2.0,20.8,22.5,60.5,100.0,72.1,70.0,0.3,173.5,160.2,1.08,107.15,107.75,107.45,0.56,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:34:58.431820+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,55.26,55.26,80.0,False,NO_EXCELLENT_CANDIDATE,-1.1,17.6,19.2,24.0,76.8,100.0,76.6,95.0,0.7,171.2,128.4,1.33,165.75,166.2,165.97,0.27,
2026-08-13T12:34:58.431820+05:30,2026-08-13,NIFTY,CE,24450.0,2026-08-18,5,Reject,52.16,52.16,80.0,False,CONTRACT_INVALID,-1.1,17.6,19.2,24.0,62.3,100.0,76.6,95.0,0.3,171.2,128.4,1.33,106.3,106.6,106.45,0.28,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T12:34:58.431820+05:30,2026-08-13,MIDCPNIFTY,CE,15000.0,2026-08-25,12,Reject,48.76,48.76,80.0,False,NO_TRADE,-0.8,5.5,20.7,22.5,75.0,100.0,73.0,70.0,0.7,173.7,160.4,1.08,164.3,165.0,164.65,0.43,Expected/Required hard reject
2026-08-13T12:34:58.431820+05:30,2026-08-13,MIDCPNIFTY,PE,15000.0,2026-08-25,12,Reject,45.68,45.68,80.0,False,CONTRACT_INVALID,0.8,5.5,20.7,22.5,60.5,100.0,73.3,70.0,0.3,173.7,160.4,1.08,106.25,106.75,106.5,0.47,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:36:05.915414+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,51.0,51.0,80.0,False,NO_EXCELLENT_CANDIDATE,0.0,0.6,19.1,24.0,78.3,100.0,71.7,95.0,0.5,171.2,128.4,1.33,133.75,134.05,133.9,0.22,
2026-08-13T12:36:05.915414+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,50.35,50.35,80.0,False,NO_EXCELLENT_CANDIDATE,0.0,0.6,19.1,24.0,76.8,100.0,71.7,95.0,0.7,171.2,128.4,1.33,165.4,165.75,165.57,0.21,
2026-08-13T12:36:05.915414+05:30,2026-08-13,BANKNIFTY,PE,57800.0,2026-08-25,12,Reject,56.03,56.03,80.0,False,NO_EXCELLENT_CANDIDATE,-1.2,28.2,20.1,22.5,76.0,100.0,79.8,75.0,0.7,862.1,608.5,1.42,475.2,475.9,475.55,0.15,
2026-08-13T12:36:05.915414+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,56.56,56.56,80.0,False,NO_TRADE,3.2,29.1,20.2,22.5,76.5,100.0,80.7,70.0,0.5,174.2,160.8,1.08,117.0,117.55,117.28,0.47,Expected/Required hard reject
2026-08-13T12:36:05.915414+05:30,2026-08-13,MIDCPNIFTY,CE,15000.0,2026-08-25,12,Reject,55.81,55.81,80.0,False,NO_TRADE,-3.2,29.1,20.2,22.5,75.0,100.0,79.7,70.0,0.7,174.2,160.8,1.08,165.3,166.0,165.65,0.42,Expected/Required hard reject
2026-08-13T12:36:05.915414+05:30,2026-08-13,MIDCPNIFTY,PE,15000.0,2026-08-25,12,Reject,52.81,52.81,80.0,False,CONTRACT_INVALID,3.2,29.1,20.2,22.5,60.5,100.0,80.7,70.0,0.3,174.2,160.8,1.08,105.75,106.4,106.08,0.61,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:37:19.994784+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,53.75,53.75,80.0,False,NO_EXCELLENT_CANDIDATE,0.6,12.5,19.2,24.0,76.8,100.0,75.3,95.0,0.7,170.5,127.9,1.33,162.65,163.05,162.85,0.25,
2026-08-13T12:37:19.994784+05:30,2026-08-13,MIDCPNIFTY,CE,15000.0,2026-08-25,12,Reject,55.91,55.91,80.0,False,NO_TRADE,-3.1,29.4,20.1,22.5,75.0,100.0,79.8,70.0,0.7,173.3,160.0,1.08,163.1,163.8,163.45,0.43,Expected/Required hard reject
2026-08-13T12:37:19.994784+05:30,2026-08-13,MIDCPNIFTY,PE,15000.0,2026-08-25,12,Reject,52.9,52.9,80.0,False,CONTRACT_INVALID,3.1,29.4,20.1,22.5,60.5,100.0,80.8,70.0,0.3,173.3,160.0,1.08,106.85,107.35,107.1,0.47,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:38:26.186765+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,54.4,54.4,80.0,False,NO_EXCELLENT_CANDIDATE,0.6,12.5,19.2,24.0,78.3,100.0,75.3,95.0,0.5,169.6,127.2,1.33,128.6,128.9,128.75,0.23,
2026-08-13T12:38:26.186765+05:30,2026-08-13,MIDCPNIFTY,CE,15000.0,2026-08-25,12,Reject,55.31,55.31,80.0,False,NO_TRADE,-2.7,27.4,20.1,22.5,75.0,100.0,79.3,70.0,0.7,173.0,159.7,1.08,162.2,162.9,162.55,0.43,Expected/Required hard reject
2026-08-13T12:38:26.186765+05:30,2026-08-13,MIDCPNIFTY,PE,15000.0,2026-08-25,12,Reject,52.29,52.29,80.0,False,CONTRACT_INVALID,2.7,27.4,20.1,22.5,60.5,100.0,80.1,70.0,0.3,173.0,159.7,1.08,107.4,108.0,107.7,0.56,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:38:26.186765+05:30,2026-08-13,MIDCPNIFTY,CE,15050.0,2026-08-25,12,Reject,52.21,52.21,80.0,False,CONTRACT_INVALID,-2.7,27.4,20.1,22.5,60.5,100.0,79.3,70.0,0.3,173.0,159.7,1.08,134.65,135.4,135.03,0.56,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:38:26.186765+05:30,2026-08-13,MIDCPNIFTY,PE,15050.0,2026-08-25,12,Reject,55.39,55.39,80.0,False,NO_TRADE,2.7,27.4,20.1,22.5,75.0,100.0,80.1,70.0,0.7,173.0,159.7,1.08,129.1,129.85,129.47,0.58,Expected/Required hard reject
2026-08-13T12:39:33.819161+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,59.12,59.12,80.0,False,NO_EXCELLENT_CANDIDATE,-2.2,30.9,19.5,24.0,76.8,100.0,80.4,95.0,0.7,169.8,127.3,1.33,160.15,160.5,160.32,0.22,
2026-08-13T12:39:33.819161+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,54.73,54.73,80.0,False,NO_TRADE,2.0,23.2,20.3,22.5,76.5,100.0,78.8,70.0,0.5,172.5,159.2,1.08,118.5,119.1,118.8,0.51,Expected/Required hard reject
2026-08-13T12:39:33.819161+05:30,2026-08-13,MIDCPNIFTY,CE,15000.0,2026-08-25,12,Reject,54.02,54.02,80.0,False,NO_TRADE,-2.0,23.2,20.3,22.5,75.0,100.0,78.2,70.0,0.7,172.5,159.2,1.08,161.05,161.75,161.4,0.43,Expected/Required hard reject
2026-08-13T12:39:33.819161+05:30,2026-08-13,MIDCPNIFTY,PE,15000.0,2026-08-25,12,Reject,50.98,50.98,80.0,False,CONTRACT_INVALID,2.0,23.2,20.3,22.5,60.5,100.0,78.8,70.0,0.3,172.5,159.2,1.08,107.6,108.0,107.8,0.37,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:39:33.819161+05:30,2026-08-13,MIDCPNIFTY,CE,15050.0,2026-08-25,12,Reject,50.92,50.92,80.0,False,CONTRACT_INVALID,-2.0,23.2,20.3,22.5,60.5,100.0,78.2,70.0,0.3,172.5,159.2,1.08,134.65,135.4,135.03,0.56,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:39:33.819161+05:30,2026-08-13,MIDCPNIFTY,PE,15050.0,2026-08-25,12,Reject,54.08,54.08,80.0,False,NO_TRADE,2.0,23.2,20.3,22.5,75.0,100.0,78.8,70.0,0.7,172.5,159.2,1.08,129.1,129.85,129.47,0.58,Expected/Required hard reject
2026-08-13T12:40:35.134086+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,C,61.46,61.46,80.0,False,NO_EXCELLENT_CANDIDATE,-2.7,39.0,19.3,24.0,76.8,100.0,82.8,95.0,0.7,170.8,128.1,1.33,164.2,164.55,164.38,0.21,
2026-08-13T12:40:35.134086+05:30,2026-08-13,BANKNIFTY,PE,57500.0,2026-08-25,12,Reject,56.7,56.7,80.0,False,CONTRACT_INVALID,2.9,40.5,20.1,22.5,61.5,100.0,84.1,75.0,0.3,875.9,618.3,1.42,348.0,348.6,348.3,0.17,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T12:40:35.134086+05:30,2026-08-13,BANKNIFTY,PE,57700.0,2026-08-25,12,Reject,59.8,59.8,80.0,False,NO_EXCELLENT_CANDIDATE,2.9,40.5,20.1,22.5,76.0,100.0,84.1,75.0,0.7,875.9,618.3,1.42,427.7,428.05,427.88,0.08,
2026-08-13T12:40:35.134086+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,54.19,54.19,80.0,False,NO_TRADE,1.9,21.3,20.2,22.5,76.5,100.0,78.2,70.0,0.5,172.5,159.2,1.08,117.0,117.75,117.38,0.64,Expected/Required hard reject
2026-08-13T12:40:35.134086+05:30,2026-08-13,MIDCPNIFTY,CE,15000.0,2026-08-25,12,Reject,53.48,53.48,80.0,False,NO_TRADE,-1.9,21.3,20.2,22.5,75.0,100.0,77.6,70.0,0.7,172.5,159.2,1.08,162.45,163.0,162.72,0.34,Expected/Required hard reject
2026-08-13T12:40:35.134086+05:30,2026-08-13,MIDCPNIFTY,PE,15000.0,2026-08-25,12,Reject,50.44,50.44,80.0,False,CONTRACT_INVALID,1.9,21.3,20.2,22.5,60.5,100.0,78.2,70.0,0.3,172.5,159.2,1.08,106.05,106.55,106.3,0.47,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:41:40.130305+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,51.66,51.66,80.0,False,NO_EXCELLENT_CANDIDATE,0.4,5.1,19.4,24.0,76.8,100.0,73.1,95.0,0.7,171.7,128.7,1.33,167.05,167.45,167.25,0.24,
2026-08-13T12:41:40.130305+05:30,2026-08-13,FINNIFTY,PE,26400.0,2026-08-25,12,Reject,47.97,47.97,80.0,False,NO_EXCELLENT_CANDIDATE,-0.0,0.3,20.4,22.5,76.0,100.0,71.6,75.0,0.7,378.6,302.9,1.25,214.0,214.75,214.38,0.35,
2026-08-13T12:42:45.044280+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,54.89,54.89,80.0,False,NO_EXCELLENT_CANDIDATE,1.4,13.7,19.5,24.0,78.3,100.0,75.8,95.0,0.5,170.9,128.2,1.33,131.35,131.65,131.5,0.23,
2026-08-13T12:42:45.044280+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,54.24,54.24,80.0,False,NO_EXCELLENT_CANDIDATE,1.4,13.7,19.5,24.0,76.8,100.0,75.8,95.0,0.7,170.9,128.2,1.33,162.7,163.1,162.9,0.25,
2026-08-13T12:42:45.044280+05:30,2026-08-13,NIFTY,CE,24450.0,2026-08-18,5,Reject,51.14,51.14,80.0,False,CONTRACT_INVALID,1.4,13.7,19.5,24.0,62.3,100.0,75.8,95.0,0.3,170.9,128.2,1.33,104.0,104.25,104.12,0.24,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T12:42:45.044280+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,55.84,55.84,80.0,False,CONTRACT_INVALID,-3.0,40.5,20.4,22.5,60.5,100.0,83.2,70.0,0.3,171.3,158.2,1.08,116.2,116.8,116.5,0.52,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:44:05.570933+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,55.49,55.49,80.0,False,NO_EXCELLENT_CANDIDATE,-1.8,18.1,19.2,24.0,76.8,100.0,76.7,95.0,0.7,170.6,128.0,1.33,161.1,161.5,161.3,0.25,
2026-08-13T12:44:05.570933+05:30,2026-08-13,NIFTY,CE,24450.0,2026-08-18,5,Reject,52.39,52.39,80.0,False,CONTRACT_INVALID,-1.8,18.1,19.2,24.0,62.3,100.0,76.7,95.0,0.3,170.6,128.0,1.33,102.8,103.05,102.92,0.24,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T12:44:05.570933+05:30,2026-08-13,MIDCPNIFTY,CE,15000.0,2026-08-25,12,Reject,51.37,51.37,80.0,False,NO_TRADE,1.1,14.2,20.3,22.5,75.0,100.0,75.9,70.0,0.7,173.4,160.1,1.08,162.45,163.1,162.77,0.4,Expected/Required hard reject
2026-08-13T12:44:05.570933+05:30,2026-08-13,MIDCPNIFTY,PE,15000.0,2026-08-25,12,Reject,48.24,48.24,80.0,False,CONTRACT_INVALID,-1.1,14.2,20.3,22.5,60.5,100.0,75.6,70.0,0.3,173.4,160.1,1.08,106.85,107.3,107.07,0.42,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:45:12.638689+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,57.23,57.23,80.0,False,NO_EXCELLENT_CANDIDATE,-2.1,21.9,19.4,24.0,78.3,100.0,77.7,95.0,0.5,171.1,128.3,1.33,130.5,130.8,130.65,0.23,
2026-08-13T12:45:12.638689+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,56.58,56.58,80.0,False,NO_EXCELLENT_CANDIDATE,-2.1,21.9,19.4,24.0,76.8,100.0,77.7,95.0,0.7,171.1,128.3,1.33,161.8,162.2,162.0,0.25,
2026-08-13T12:45:12.638689+05:30,2026-08-13,NIFTY,PE,24450.0,2026-08-18,5,Reject,56.65,56.65,80.0,False,NO_EXCELLENT_CANDIDATE,2.1,21.9,19.4,24.0,76.8,100.0,78.4,95.0,0.7,171.1,128.3,1.33,105.95,106.25,106.1,0.28,
2026-08-13T12:46:18.196173+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,54.54,54.54,80.0,False,NO_EXCELLENT_CANDIDATE,-1.1,12.8,19.4,24.0,78.3,100.0,75.2,95.0,0.5,170.4,127.8,1.33,127.5,127.75,127.62,0.2,
2026-08-13T12:46:18.196173+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,53.89,53.89,80.0,False,NO_EXCELLENT_CANDIDATE,-1.1,12.8,19.4,24.0,76.8,100.0,75.2,95.0,0.7,170.4,127.8,1.33,158.4,158.7,158.55,0.19,
2026-08-13T12:46:18.196173+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,52.13,52.13,80.0,False,NO_TRADE,-1.3,14.4,20.1,22.5,76.5,100.0,75.6,70.0,0.5,173.4,160.1,1.08,118.3,119.0,118.65,0.59,Expected/Required hard reject
2026-08-13T12:46:18.196173+05:30,2026-08-13,MIDCPNIFTY,PE,15000.0,2026-08-25,12,Reject,48.38,48.38,80.0,False,CONTRACT_INVALID,-1.3,14.4,20.1,22.5,60.5,100.0,75.6,70.0,0.3,173.4,160.1,1.08,107.85,108.35,108.1,0.46,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T12:47:24.075243+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,57.31,57.31,80.0,False,NO_EXCELLENT_CANDIDATE,-2.5,24.3,19.7,24.0,76.8,100.0,78.4,95.0,0.7,170.4,127.8,1.33,155.4,155.75,155.57,0.22,
2026-08-13T12:47:24.075243+05:30,2026-08-13,MIDCPNIFTY,CE,15000.0,2026-08-25,12,Reject,50.96,50.96,80.0,False,NO_TRADE,1.2,12.4,19.8,22.5,75.0,100.0,75.4,70.0,0.7,173.3,159.9,1.08,161.05,161.4,161.23,0.22,Expected/Required hard reject
2026-08-13T12:47:24.075243+05:30,2026-08-13,MIDCPNIFTY,PE,15000.0,2026-08-25,12,Reject,47.82,47.82,80.0,False,CONTRACT_INVALID,-1.2,12.4,19.8,22.5,60.5,100.0,75.0,70.0,0.3,173.3,159.9,1.08,108.6,109.0,108.8,0.37,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T13:36:16.188109+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,53.86,53.86,80.0,False,NO_EXCELLENT_CANDIDATE,-1.4,12.8,20.4,24.0,76.8,100.0,75.1,95.0,0.7,172.7,129.5,1.33,179.25,179.75,179.5,0.28,
2026-08-13T13:36:16.188109+05:30,2026-08-13,NIFTY,PE,24400.0,2026-08-18,5,Reject,53.9,53.9,80.0,False,NO_EXCELLENT_CANDIDATE,1.4,12.8,20.4,24.0,76.8,100.0,75.6,95.0,0.7,172.7,129.5,1.33,89.6,89.85,89.72,0.28,
2026-08-13T13:37:22.726232+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,50.13,50.13,80.0,False,NO_EXCELLENT_CANDIDATE,0.0,0.0,20.2,24.0,76.8,100.0,71.5,95.0,0.7,172.9,129.7,1.33,180.2,180.65,180.43,0.25,
2026-08-13T13:37:22.726232+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,47.03,47.03,80.0,False,CONTRACT_INVALID,0.0,0.0,20.2,24.0,62.3,100.0,71.5,95.0,0.3,172.9,129.7,1.33,116.9,117.2,117.05,0.26,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T13:37:22.726232+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,48.21,48.21,80.0,False,CONTRACT_INVALID,-1.5,13.6,19.5,22.5,60.5,100.0,75.4,70.0,0.3,171.3,158.1,1.08,114.4,115.15,114.78,0.65,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T13:38:27.927098+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,Reject,53.66,53.66,80.0,False,NO_EXCELLENT_CANDIDATE,1.1,9.6,20.1,24.0,78.3,100.0,74.5,95.0,0.5,173.9,130.4,1.33,149.9,150.2,150.05,0.2,
2026-08-13T13:38:27.927098+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,53.01,53.01,80.0,False,NO_EXCELLENT_CANDIDATE,1.1,9.6,20.1,24.0,76.8,100.0,74.5,95.0,0.7,173.9,130.4,1.33,183.4,183.85,183.62,0.25,
2026-08-13T13:38:27.927098+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,49.57,49.57,80.0,False,CONTRACT_INVALID,-2.7,17.9,20.0,22.5,60.5,100.0,76.5,70.0,0.3,171.4,158.2,1.08,112.65,113.35,113.0,0.62,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T13:39:33.105923+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,C,60.32,60.32,80.0,False,NO_EXCELLENT_CANDIDATE,3.7,34.1,20.0,24.0,76.8,100.0,82.3,95.0,0.7,174.4,130.8,1.33,185.7,186.0,185.85,0.16,
2026-08-13T13:39:33.105923+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,57.22,57.22,80.0,False,CONTRACT_INVALID,3.7,34.1,20.0,24.0,62.3,100.0,82.3,95.0,0.3,174.4,130.8,1.33,121.25,121.55,121.4,0.25,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T13:39:33.105923+05:30,2026-08-13,MIDCPNIFTY,PE,15050.0,2026-08-25,12,Reject,53.92,53.92,80.0,False,NO_TRADE,-3.3,20.0,20.3,22.5,76.5,100.0,77.0,70.0,0.5,171.3,158.1,1.08,125.2,125.7,125.45,0.4,Expected/Required hard reject
2026-08-13T13:39:33.105923+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,50.17,50.17,80.0,False,CONTRACT_INVALID,-3.3,20.0,20.3,22.5,60.5,100.0,77.0,70.0,0.3,171.3,158.1,1.08,112.75,113.45,113.1,0.62,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T13:40:38.956592+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,56.45,56.45,80.0,False,CONTRACT_INVALID,3.2,31.6,19.8,24.0,62.3,100.0,81.5,95.0,0.3,175.2,131.4,1.33,123.8,124.1,123.95,0.24,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T13:40:38.956592+05:30,2026-08-13,NIFTY,PE,24400.0,2026-08-18,5,Reject,59.45,59.45,80.0,False,NO_EXCELLENT_CANDIDATE,-3.2,31.6,19.8,24.0,76.8,100.0,80.5,95.0,0.7,175.2,131.4,1.33,83.1,83.35,83.22,0.3,
2026-08-13T13:40:38.956592+05:30,2026-08-13,BANKNIFTY,CE,57600.0,2026-08-25,12,Reject,58.2,58.2,80.0,False,NO_EXCELLENT_CANDIDATE,3.5,32.8,20.8,22.5,77.5,100.0,81.9,75.0,0.5,870.1,614.2,1.42,639.55,640.0,639.77,0.07,
2026-08-13T13:40:38.956592+05:30,2026-08-13,BANKNIFTY,PE,57700.0,2026-08-25,12,Reject,57.44,57.44,80.0,False,NO_EXCELLENT_CANDIDATE,-3.5,32.8,20.8,22.5,76.0,100.0,80.8,75.0,0.7,870.1,614.2,1.42,425.0,425.45,425.23,0.11,
2026-08-13T13:40:38.956592+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,49.72,49.72,80.0,False,CONTRACT_INVALID,-3.0,18.6,20.3,22.5,60.5,100.0,76.6,70.0,0.3,171.5,158.3,1.08,112.5,113.15,112.83,0.58,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T13:41:39.877608+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,C,60.05,60.05,80.0,False,NO_EXCELLENT_CANDIDATE,3.1,31.1,19.9,24.0,78.3,100.0,81.3,95.0,0.5,175.1,131.3,1.33,154.4,154.85,154.62,0.29,
2026-08-13T13:41:39.877608+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,Reject,59.4,59.4,80.0,False,NO_EXCELLENT_CANDIDATE,3.1,31.1,19.9,24.0,76.8,100.0,81.3,95.0,0.7,175.1,131.3,1.33,188.85,189.25,189.05,0.21,
2026-08-13T13:42:45.141520+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,C,62.7,62.7,80.0,False,NO_EXCELLENT_CANDIDATE,4.8,39.6,19.9,24.0,78.3,100.0,84.1,95.0,0.5,176.8,132.6,1.33,158.95,159.4,159.18,0.28,
2026-08-13T13:42:45.141520+05:30,2026-08-13,NIFTY,CE,24300.0,2026-08-18,5,C,62.05,62.05,80.0,False,NO_EXCELLENT_CANDIDATE,4.8,39.6,19.9,24.0,76.8,100.0,84.1,95.0,0.7,176.8,132.6,1.33,193.3,193.7,193.5,0.21,
2026-08-13T13:42:45.141520+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,Reject,58.95,58.95,80.0,False,CONTRACT_INVALID,4.8,39.6,19.9,24.0,62.3,100.0,84.1,95.0,0.3,176.8,132.6,1.33,127.45,127.8,127.62,0.27,Contract invalid: ; PremiumElasticity hard reject
2026-08-13T13:42:45.141520+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,45.68,45.68,80.0,False,CONTRACT_INVALID,-0.8,5.0,20.1,22.5,60.5,100.0,72.9,70.0,0.3,171.3,158.1,1.08,113.2,113.8,113.5,0.53,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T13:42:45.141520+05:30,2026-08-13,MIDCPNIFTY,PE,15075.0,2026-08-25,12,Reject,48.78,48.78,80.0,False,NO_TRADE,-0.8,5.0,20.1,22.5,75.0,100.0,72.9,70.0,0.7,171.3,158.1,1.08,136.15,136.9,136.53,0.55,Expected/Required hard reject
2026-08-13T13:43:51.690387+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,B,73.5,73.5,80.0,False,NO_EXCELLENT_CANDIDATE,9.2,80.0,20.1,24.0,78.3,100.0,84.9,95.0,0.5,167.7,125.8,1.33,130.9,131.2,131.05,0.23,
2026-08-13T13:43:51.690387+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,B,72.85,72.85,80.0,False,NO_EXCELLENT_CANDIDATE,9.2,80.0,20.1,24.0,76.8,100.0,84.9,95.0,0.7,167.7,125.8,1.33,162.9,163.3,163.1,0.25,
2026-08-13T13:43:51.690387+05:30,2026-08-13,MIDCPNIFTY,PE,15050.0,2026-08-25,12,Reject,48.69,48.69,80.0,False,NO_TRADE,-0.4,2.5,20.0,22.5,76.5,100.0,72.2,70.0,0.5,170.9,157.7,1.08,125.5,126.25,125.88,0.6,Expected/Required hard reject
2026-08-13T13:43:51.690387+05:30,2026-08-13,MIDCPNIFTY,PE,15025.0,2026-08-25,12,Reject,44.94,44.94,80.0,False,CONTRACT_INVALID,-0.4,2.5,20.0,22.5,60.5,100.0,72.2,70.0,0.3,170.9,157.7,1.08,113.45,114.15,113.8,0.62,Contract invalid: ; PremiumElasticity hard reject; Expected/Required hard reject
2026-08-13T13:43:51.690387+05:30,2026-08-13,MIDCPNIFTY,PE,15075.0,2026-08-25,12,Reject,48.04,48.04,80.0,False,NO_TRADE,-0.4,2.5,20.0,22.5,75.0,100.0,72.2,70.0,0.7,170.9,157.7,1.08,136.9,137.3,137.1,0.29,Expected/Required hard reject
2026-08-13T13:44:55.943929+05:30,2026-08-13,NIFTY,CE,24400.0,2026-08-18,5,B,73.35,73.35,80.0,False,NO_EXCELLENT_CANDIDATE,9.1,80.0,20.7,24.0,78.3,100.0,84.9,95.0,0.5,167.1,125.3,1.33,128.8,129.1,128.95,0.23,
2026-08-13T13:44:55.943929+05:30,2026-08-13,NIFTY,CE,24350.0,2026-08-18,5,B,72.7,72.7,80.0,False,NO_EXCELLENT_CANDIDATE,9.1,80.0,20.7,24.0,76.8,100.0,84.9,95.0,0.7,167.1,125.3,1.33,160.2,160.6,160.4,0.25,
2026-08-13T13:44:55.943929+05:30,2026-08-13,NIFTY,PE,24450.0,2026-08-18,5,B,72.43,72.43,80.0,False,NO_EXCELLENT_CANDIDATE,-9.1,80.0,20.7,24.0,76.8,100.0,82.1,95.0,0.7,167.1,125.3,1.33,103.0,103.25,103.12,0.24,
